1.630000000000000000e+02,1.220000000000000000e+02
1.670000000000000000e+02,1.170000000000000000e+02
1.690000000000000000e+02,1.130000000000000000e+02
1.720000000000000000e+02,1.090000000000000000e+02
1.750000000000000000e+02,1.070000000000000000e+02
1.800000000000000000e+02,1.050000000000000000e+02
1.890000000000000000e+02,1.050000000000000000e+02
1.940000000000000000e+02,1.060000000000000000e+02
1.990000000000000000e+02,1.060000000000000000e+02
2.050000000000000000e+02,1.070000000000000000e+02
2.110000000000000000e+02,1.100000000000000000e+02
2.150000000000000000e+02,1.140000000000000000e+02
2.180000000000000000e+02,1.180000000000000000e+02
2.190000000000000000e+02,1.220000000000000000e+02
2.190000000000000000e+02,1.270000000000000000e+02
2.170000000000000000e+02,1.310000000000000000e+02
2.150000000000000000e+02,1.360000000000000000e+02
2.130000000000000000e+02,1.400000000000000000e+02
2.110000000000000000e+02,1.440000000000000000e+02
2.060000000000000000e+02,1.480000000000000000e+02
2.010000000000000000e+02,1.490000000000000000e+02
1.970000000000000000e+02,1.510000000000000000e+02
1.920000000000000000e+02,1.510000000000000000e+02
1.860000000000000000e+02,1.510000000000000000e+02
1.800000000000000000e+02,1.500000000000000000e+02
1.750000000000000000e+02,1.480000000000000000e+02
1.690000000000000000e+02,1.460000000000000000e+02
1.640000000000000000e+02,1.410000000000000000e+02
1.610000000000000000e+02,1.340000000000000000e+02
1.610000000000000000e+02,1.270000000000000000e+02
